neighbourhood_group_cleansed,neighbourhood_cleansed,property_type,room_type,bedrooms,bathrooms,guests_included,price,lnprice
Manhattan,Hell's Kitchen,Apartment,Entire home/apt,0,1,1,150,5.0106352940962555
Manhattan,Upper West Side,Apartment,Entire home/apt,1,1,2,135,4.90527477843843
Brooklyn,Bedford-Stuyvesant,Condominium,Entire home/apt,1,2,2,175,5.1647859739235145
Brooklyn,Williamsburg,Apartment,Private room,1,1,1,100,4.605170185988092
Manhattan,Upper East Side,Apartment,Entire home/apt,1,1,1,345,5.84354441703136
Brooklyn,Crown Heights,Apartment,Entire home/apt,1,1,1,120,4.787491742782046
Brooklyn,Bedford-Stuyvesant,Apartment,Entire home/apt,0,1,1,70,4.248495242049359
Queens,Ditmars Steinway,Apartment,Private room,1,1,1,100,4.605170185988092
Manhattan,Upper West Side,Apartment,Private room,1,1,1,120,4.787491742782046
Queens,Flushing,Apartment,Entire home/apt,1,1,2,59,4.07753744390572
Brooklyn,South Slope,Apartment,Entire home/apt,1,1,1,130,4.867534450455582
Queens,Glendale,Apartment,Private room,1,1,1,100,4.605170185988092
Manhattan,Upper East Side,Apartment,Private room,0,1,1,73,4.290459441148391
Manhattan,Harlem,Apartment,Private room,1,1,1,150,5.0106352940962555
Brooklyn,Bushwick,Apartment,Entire home/apt,2,1,1,200,5.298317366548036
Brooklyn,Bay Ridge,Guest suite,Entire home/apt,1,1,1,90,4.499809670330265
Manhattan,Tribeca,Apartment,Entire home/apt,0,1,1,97,4.574710978503383
Manhattan,Tribeca,Loft,Private room,1,1,1,75,4.31748811353631
Manhattan,East Village,Apartment,Entire home/apt,1,1,1,100,4.605170185988092
Brooklyn,Williamsburg,Apartment,Entire home/apt,1,1,1,220,5.393627546352362
Queens,Astoria,Apartment,Private room,1,1,1,89,4.48863636973214
Brooklyn,East Flatbush,Apartment,Private room,1,1,1,35,3.5553480614894135
Manhattan,Financial District,Apartment,Private room,1,1,1,105,4.653960350157523
Manhattan,Hell's Kitchen,Apartment,Entire home/apt,1,1,2,175,5.1647859739235145
Brooklyn,Williamsburg,Apartment,Private room,1,2,1,70,4.248495242049359
Manhattan,Harlem,Apartment,Private room,1,1,1,127,4.844187086458591
Manhattan,Hell's Kitchen,Hotel,Hotel room,1,1,2,107,4.672828834461906
Manhattan,Hell's Kitchen,Hotel,Hotel room,1,1,4,199,5.293304824724492
Brooklyn,South Slope,Apartment,Entire home/apt,2,1,3,125,4.8283137373023015
Queens,Jackson Heights,Townhouse,Private room,1,1,1,43,3.7612001156935624
Queens,Elmhurst,Townhouse,Private room,1,1,1,35,3.5553480614894135
Queens,Elmhurst,Townhouse,Private room,1,1,1,33,3.4965075614664802
Manhattan,West Village,Apartment,Entire home/apt,1,1,2,165,5.10594547390058
Manhattan,Midtown,Loft,Entire home/apt,0,1,1,182,5.204006687076795
Manhattan,Midtown,Loft,Entire home/apt,0,1,1,227,5.424950017481403
Queens,Elmhurst,Townhouse,Private room,1,1,1,41,3.713572066704308
Manhattan,Midtown,Loft,Entire home/apt,0,1,1,135,4.90527477843843
Manhattan,Stuyvesant Town,Apartment,Private room,1,1,2,125,4.8283137373023015
Manhattan,Midtown,Apartment,Entire home/apt,1,1,1,375,5.926926025970411
Queens,Forest Hills,Guest suite,Entire home/apt,1,1,2,85,4.442651256490317
Manhattan,Upper East Side,Apartment,Shared room,1,1,1,49,3.8918202981106265
Manhattan,Harlem,Apartment,Private room,1,1,1,44,3.784189633918261
Manhattan,Midtown,Apartment,Entire home/apt,0,1,1,246,5.5053315359323625
Manhattan,Hell's Kitchen,Apartment,Entire home/apt,0,1,2,300,5.703782474656201
Brooklyn,East Flatbush,Apartment,Private room,1,1,1,40,3.6888794541139363
Brooklyn,Flatbush,Apartment,Entire home/apt,2,1,4,350,5.857933154483459
Queens,Maspeth,Apartment,Entire home/apt,2,1,4,99,4.59511985013459
Manhattan,Lower East Side,Apartment,Private room,1,1,1,96,4.564348191467836
Manhattan,Greenwich Village,Apartment,Entire home/apt,2,1,1,125,4.8283137373023015
Queens,Howard Beach,Apartment,Entire home/apt,3,2,5,99,4.59511985013459
Manhattan,Harlem,Apartment,Private room,1,1,1,69,4.23410650459726
Brooklyn,Bushwick,Apartment,Entire home/apt,2,2.5,2,175,5.1647859739235145
Brooklyn,East Flatbush,House,Private room,1,1,1,38,3.6375861597263857
Brooklyn,Sunset Park,Apartment,Entire home/apt,2,1,1,64,4.1588830833596715
Brooklyn,Bushwick,Apartment,Entire home/apt,2,1,4,79,4.3694478524670215
Manhattan,Midtown,Condominium,Entire home/apt,1,1,1,200,5.298317366548036
Brooklyn,Prospect-Lefferts Gardens,Apartment,Private room,1,2,2,70,4.248495242049359
Manhattan,Upper West Side,Apartment,Entire home/apt,1,1,2,100,4.605170185988092
Brooklyn,Prospect-Lefferts Gardens,Apartment,Private room,1,2,2,74,4.30406509320417
Brooklyn,Greenpoint,Apartment,Private room,1,1,1,88,4.477336814478207
Brooklyn,Prospect-Lefferts Gardens,Apartment,Private room,1,2,2,70,4.248495242049359
Brooklyn,Prospect-Lefferts Gardens,Apartment,Private room,1,2,2,70,4.248495242049359
Manhattan,Upper East Side,Apartment,Entire home/apt,0,1,1,150,5.0106352940962555
Manhattan,Upper West Side,Apartment,Entire home/apt,0,1,2,150,5.0106352940962555
Brooklyn,Bushwick,Apartment,Private room,1,1,1,60,4.0943445622221
Manhattan,Upper West Side,Apartment,Entire home/apt,1,1,1,150,5.0106352940962555
Staten Island,Rosebank,House,Entire home/apt,2,1,1,138,4.927253685157205
Manhattan,Roosevelt Island,Apartment,Private room,1,1,1,90,4.499809670330265
Brooklyn,Kensington,Apartment,Private room,1,1.5,1,56,4.02535169073515
Brooklyn,Downtown Brooklyn,Apartment,Private room,1,1,1,249,5.517452896464707
Brooklyn,Williamsburg,Apartment,Private room,1,1,1,55,4.007333185232471
Brooklyn,Crown Heights,Apartment,Entire home/apt,3,2,4,149,5.003946305945459
Brooklyn,Greenpoint,Apartment,Entire home/apt,2,1,1,114,4.736198448394496
Manhattan,Flatiron District,Apartment,Entire home/apt,1,1,1,210,5.3471075307174685
Brooklyn,Williamsburg,Apartment,Private room,1,1,1,70,4.248495242049359
Brooklyn,Bushwick,Apartment,Private room,1,1,1,55,4.007333185232471
Queens,Howard Beach,Apartment,Entire home/apt,3,2,1,207,5.332718793265369
Queens,East Elmhurst,Apartment,Entire home/apt,1,1,5,99,4.59511985013459
Queens,Flushing,Townhouse,Private room,1,1.5,1,43,3.7612001156935624
Brooklyn,Bushwick,Apartment,Private room,1,1.5,1,42,3.7376696182833684
Brooklyn,Williamsburg,Apartment,Entire home/apt,3,1,6,130,4.867534450455582
Brooklyn,East New York,Apartment,Private room,1,1,1,50,3.912023005428146
Manhattan,Washington Heights,Apartment,Private room,1,2,1,33,3.4965075614664802
Manhattan,Washington Heights,Apartment,Entire home/apt,4,2,1,350,5.857933154483459
Brooklyn,East New York,Apartment,Private room,1,1,1,50,3.912023005428146
Brooklyn,East New York,Apartment,Private room,1,1,1,40,3.6888794541139363
Manhattan,Chelsea,Loft,Entire home/apt,0,1,1,170,5.135798437050262
Brooklyn,Prospect-Lefferts Gardens,Apartment,Private room,1,1,1,50,3.912023005428146
Brooklyn,Bedford-Stuyvesant,Apartment,Private room,1,1,1,89,4.48863636973214
Manhattan,Greenwich Village,Apartment,Entire home/apt,1,1,1,258,5.552959584921617
Brooklyn,Prospect-Lefferts Gardens,Apartment,Entire home/apt,1,1,2,62,4.127134385045092
Queens,Long Island City,Apartment,Entire home/apt,1,1,1,120,4.787491742782046
Manhattan,Lower East Side,Condominium,Entire home/apt,0,1,1,150,5.0106352940962555
Brooklyn,Williamsburg,Apartment,Private room,3,1,1,75,4.31748811353631
Manhattan,Inwood,Apartment,Private room,1,1,1,65,4.174387269895637
Manhattan,East Village,Apartment,Entire home/apt,1,1,1,93,4.532599493153256
Manhattan,Harlem,Apartment,Private room,1,1,1,60,4.0943445622221
Manhattan,East Harlem,Apartment,Entire home/apt,1,2,2,232,5.44673737166631
Manhattan,West Village,Apartment,Entire home/apt,0,1,1,150,5.0106352940962555
Manhattan,Washington Heights,Apartment,Entire home/apt,1,1,2,135,4.90527477843843
Brooklyn,Sunset Park,Apartment,Private room,1,1,1,50,3.912023005428146
Manhattan,Inwood,Apartment,Private room,1,1,1,100,4.605170185988092
Brooklyn,Bedford-Stuyvesant,Apartment,Private room,1,1,1,34,3.5263605246161616
Brooklyn,East Flatbush,Apartment,Entire home/apt,1,1,1,91,4.51085950651685
Brooklyn,Carroll Gardens,Apartment,Entire home/apt,2,1.5,4,100,4.605170185988092
Manhattan,Hell's Kitchen,Apartment,Private room,1,1,1,109,4.6913478822291435
Brooklyn,Bedford-Stuyvesant,Apartment,Private room,1,1.5,1,50,3.912023005428146
Manhattan,Kips Bay,Apartment,Entire home/apt,0,1,1,250,5.521460917862246
Manhattan,Upper East Side,Apartment,Shared room,1,1,1,55,4.007333185232471
Queens,Ridgewood,Apartment,Private room,1,1,1,45,3.8066624897703196
Manhattan,Washington Heights,Apartment,Entire home/apt,3,1,1,279,5.631211781821365
Manhattan,Harlem,Apartment,Entire home/apt,0,1,2,97,4.574710978503383
Manhattan,Harlem,Condominium,Entire home/apt,1,1,1,70,4.248495242049359
Manhattan,West Village,Apartment,Private room,1,1,1,72,4.276666119016055
Manhattan,Upper East Side,Apartment,Entire home/apt,1,1,1,220,5.393627546352362
Manhattan,SoHo,Apartment,Entire home/apt,2,1,1,199,5.293304824724492
Manhattan,East Village,Apartment,Entire home/apt,1,1,1,160,5.075173815233827
Staten Island,New Springville,House,Entire home/apt,1,1,1,119,4.77912349311153
Brooklyn,Greenpoint,Apartment,Entire home/apt,1,1,1,70,4.248495242049359
Brooklyn,Clinton Hill,Apartment,Private room,1,1.5,1,41,3.713572066704308
Brooklyn,Williamsburg,Apartment,Private room,1,1,1,70,4.248495242049359
Brooklyn,Cypress Hills,Apartment,Private room,1,1,1,58,4.060443010546419
Brooklyn,Cypress Hills,Apartment,Private room,1,1,1,58,4.060443010546419
Brooklyn,Crown Heights,Apartment,Private room,1,1,1,58,4.060443010546419
Brooklyn,Williamsburg,Apartment,Private room,1,1,2,100,4.605170185988092
Brooklyn,Williamsburg,Apartment,Private room,1,1.5,1,115,4.74493212836325
Brooklyn,Bushwick,Apartment,Private room,1,1.5,2,80,4.382026634673881
Queens,Ridgewood,Condominium,Private room,1,1,1,36,3.58351893845611
Manhattan,Harlem,Apartment,Private room,1,1,1,47,3.8501476017100584
Brooklyn,Bushwick,Apartment,Private room,1,1,1,35,3.5553480614894135
Brooklyn,Williamsburg,Loft,Entire home/apt,1,1,1,300,5.703782474656201
Brooklyn,Midwood,Apartment,Shared room,1,1,1,35,3.5553480614894135
Brooklyn,Crown Heights,Apartment,Private room,1,1,1,60,4.0943445622221
Brooklyn,Clinton Hill,Apartment,Entire home/apt,1,1,1,125,4.8283137373023015
Queens,Woodside,Apartment,Private room,1,1,1,50,3.912023005428146
Manhattan,Upper West Side,Apartment,Entire home/apt,0,1,1,225,5.41610040220442
Manhattan,Harlem,Apartment,Private room,2,1,1,112,4.718498871295094
Brooklyn,Flatbush,Apartment,Private room,1,1,1,35,3.5553480614894135
Brooklyn,Williamsburg,Apartment,Private room,1,1,1,60,4.0943445622221
Manhattan,Harlem,Apartment,Entire home/apt,2,1,1,200,5.298317366548036
Manhattan,Hell's Kitchen,Apartment,Entire home/apt,0,1,1,265,5.579729825986222
Manhattan,Washington Heights,Apartment,Entire home/apt,1,1,1,150,5.0106352940962555
Manhattan,Harlem,Apartment,Private room,1,1,1,59,4.07753744390572
Queens,Ditmars Steinway,Apartment,Private room,1,1,1,60,4.0943445622221
Manhattan,Hell's Kitchen,Serviced apartment,Entire home/apt,2,2,1,499,6.212606095751519
Manhattan,Hell's Kitchen,Serviced apartment,Entire home/apt,2,2,1,499,6.212606095751519
Brooklyn,Crown Heights,Apartment,Entire home/apt,1,1,1,135,4.90527477843843
Manhattan,Hell's Kitchen,Serviced apartment,Entire home/apt,2,2,1,499,6.212606095751519
Manhattan,Hell's Kitchen,Serviced apartment,Entire home/apt,1,1,1,399,5.988961416889864
Manhattan,Hell's Kitchen,Serviced apartment,Entire home/apt,1,1,1,399,5.988961416889864
Brooklyn,Midwood,Apartment,Private room,1,1,1,59,4.07753744390572
Brooklyn,Bushwick,Apartment,Private room,0,1,1,120,4.787491742782046
Bronx,Williamsbridge,Apartment,Entire home/apt,2,1,1,85,4.442651256490317
Manhattan,Hell's Kitchen,Serviced apartment,Entire home/apt,1,1,1,399,5.988961416889864
Brooklyn,Greenpoint,Apartment,Entire home/apt,0,1,1,149,5.003946305945459
Manhattan,East Village,Apartment,Entire home/apt,2,1.5,1,100,4.605170185988092
Brooklyn,Fort Greene,House,Private room,1,1,2,120,4.787491742782046
Manhattan,East Village,Apartment,Private room,1,1,1,80,4.382026634673881
Brooklyn,Sunset Park,Apartment,Private room,1,2,1,28,3.332204510175204
Brooklyn,Williamsburg,Apartment,Private room,1,1,1,80,4.382026634673881
Queens,Ridgewood,Apartment,Entire home/apt,3,1.5,6,190,5.247024072160486
Manhattan,Upper East Side,Condominium,Entire home/apt,1,1,1,295,5.68697535633982
Manhattan,West Village,Apartment,Entire home/apt,0,1,1,168,5.123963979403259
Manhattan,West Village,Apartment,Entire home/apt,0,1,1,200,5.298317366548036
Brooklyn,Bushwick,Apartment,Entire home/apt,3,2,1,100,4.605170185988092
Manhattan,East Harlem,Condominium,Private room,1,1,2,149,5.003946305945459
Brooklyn,Williamsburg,Loft,Entire home/apt,1,1,2,55,4.007333185232471
Manhattan,Harlem,Apartment,Entire home/apt,0,1,2,115,4.74493212836325
Manhattan,East Village,Condominium,Private room,1,1,1,79,4.3694478524670215
Brooklyn,Prospect-Lefferts Gardens,Apartment,Entire home/apt,1,1,2,120,4.787491742782046
Manhattan,Chelsea,Apartment,Entire home/apt,2,1,1,222,5.402677381872279
Manhattan,Upper West Side,Apartment,Private room,1,1,1,70,4.248495242049359
Manhattan,Harlem,House,Private room,1,2,1,54,3.9889840465642745
Manhattan,Harlem,House,Private room,1,2,1,57,4.04305126783455
Brooklyn,Kensington,Apartment,Private room,1,1,1,48,3.871201010907891
Brooklyn,Brooklyn Heights,Apartment,Entire home/apt,1,1,1,125,4.8283137373023015
Brooklyn,Bedford-Stuyvesant,Apartment,Entire home/apt,2,1,4,225,5.41610040220442
Manhattan,Flatiron District,Apartment,Entire home/apt,0,1,1,210,5.3471075307174685
Manhattan,East Village,Apartment,Entire home/apt,2,1,4,399,5.988961416889864
Brooklyn,Bushwick,Apartment,Entire home/apt,1,1,1,90,4.499809670330265
Bronx,Williamsbridge,Apartment,Entire home/apt,1,1,3,130,4.867534450455582
Manhattan,Nolita,Apartment,Entire home/apt,2,2,4,418,6.035481432524756
Manhattan,East Village,Apartment,Entire home/apt,0,1,2,188,5.236441962829949
Brooklyn,Williamsburg,Apartment,Private room,1,1,1,55,4.007333185232471
Manhattan,Hell's Kitchen,Apartment,Private room,1,2,1,110,4.700480365792417
Brooklyn,South Slope,Apartment,Entire home/apt,1,1,2,155,5.043425116919247
Brooklyn,Sunset Park,Apartment,Private room,1,1,1,50,3.912023005428146
Manhattan,Financial District,Apartment,Entire home/apt,1,1,2,147,4.990432586778736
Brooklyn,Bushwick,Apartment,Entire home/apt,1,1,1,90,4.499809670330265
Manhattan,Upper East Side,Apartment,Private room,1,1,1,95,4.553876891600541
Queens,Springfield Gardens,Apartment,Entire home/apt,2,1,1,89,4.48863636973214
Bronx,Allerton,House,Private room,1,1.5,1,35,3.5553480614894135
Manhattan,Kips Bay,Apartment,Entire home/apt,1,1,1,180,5.19295685089021
Brooklyn,Prospect-Lefferts Gardens,Apartment,Private room,1,1,1,49,3.8918202981106265
Brooklyn,Bushwick,Apartment,Entire home/apt,2,1,4,190,5.247024072160486
Manhattan,Harlem,Apartment,Entire home/apt,1,1,1,200,5.298317366548036
Brooklyn,Prospect-Lefferts Gardens,Apartment,Entire home/apt,3,1,8,150,5.0106352940962555
Brooklyn,Greenpoint,Apartment,Private room,1,1,1,55,4.007333185232471
Manhattan,Upper West Side,Apartment,Private room,1,1,1,88,4.477336814478207
Brooklyn,Prospect-Lefferts Gardens,Apartment,Entire home/apt,1,1,2,79,4.3694478524670215
Manhattan,Harlem,Apartment,Private room,1,1,2,55,4.007333185232471
Brooklyn,Williamsburg,Apartment,Private room,1,1,1,49,3.8918202981106265
Manhattan,East Village,Apartment,Private room,1,1,1,70,4.248495242049359
Queens,Elmhurst,Townhouse,Private room,1,2,2,40,3.6888794541139363
Queens,Elmhurst,Townhouse,Private room,1,2,1,34,3.5263605246161616
Brooklyn,Bedford-Stuyvesant,Townhouse,Private room,1,1,1,50,3.912023005428146
Manhattan,Lower East Side,Apartment,Shared room,1,1.5,1,40,3.6888794541139363
Manhattan,Lower East Side,Apartment,Shared room,1,1.5,1,37,3.6109179126442243
Manhattan,Lower East Side,Apartment,Shared room,1,1.5,1,40,3.6888794541139363
Manhattan,East Harlem,Apartment,Entire home/apt,1,1,1,100,4.605170185988092
Manhattan,Lower East Side,Apartment,Shared room,1,1,1,40,3.6888794541139363
Queens,Jackson Heights,Townhouse,Private room,1,1,1,33,3.4965075614664802
Queens,Sunnyside,Townhouse,Private room,1,1,1,37,3.6109179126442243
Queens,Woodside,Townhouse,Private room,1,1,1,42,3.7376696182833684
Brooklyn,Park Slope,Apartment,Entire home/apt,1,1,1,100,4.605170185988092
Brooklyn,Bedford-Stuyvesant,Apartment,Entire home/apt,4,1,1,375,5.926926025970411
Brooklyn,Williamsburg,Apartment,Private room,1,1,1,65,4.174387269895637
Manhattan,Hell's Kitchen,Serviced apartment,Private room,1,1,1,280,5.634789603169249
Brooklyn,Williamsburg,Condominium,Private room,1,1,1,50,3.912023005428146
Manhattan,Chelsea,Apartment,Entire home/apt,1,1,1,206,5.327876168789581
Brooklyn,Williamsburg,Loft,Private room,1,1,1,89,4.48863636973214
Manhattan,Upper West Side,Loft,Entire home/apt,0,1,2,175,5.1647859739235145
Manhattan,Upper West Side,Apartment,Private room,1,1,1,95,4.553876891600541
Manhattan,Theater District,Apartment,Entire home/apt,1,1,1,245,5.501258210544727
Queens,Jackson Heights,Apartment,Private room,1,1,1,59,4.07753744390572
Manhattan,East Village,Apartment,Entire home/apt,0,1,2,189,5.241747015059643
Brooklyn,Williamsburg,Apartment,Entire home/apt,0,1,1,105,4.653960350157523
Queens,Rego Park,Townhouse,Private room,1,2,2,45,3.8066624897703196
Queens,Rego Park,Townhouse,Private room,1,1,2,45,3.8066624897703196
Brooklyn,Prospect Heights,Apartment,Entire home/apt,1,1,1,140,4.941642422609304
Manhattan,Hell's Kitchen,Apartment,Private room,1,1,1,180,5.19295685089021
Manhattan,Washington Heights,Apartment,Private room,1,1,1,80,4.382026634673881
Manhattan,Lower East Side,Apartment,Entire home/apt,2,1,1,214,5.365976015021851
Brooklyn,Williamsburg,Apartment,Private room,1,1,1,60,4.0943445622221
Brooklyn,Williamsburg,Loft,Entire home/apt,1,1,2,195,5.272999558563747
Brooklyn,Kensington,House,Private room,1,1.5,1,36,3.58351893845611
Brooklyn,Boerum Hill,Apartment,Entire home/apt,1,1,1,180,5.19295685089021
Brooklyn,Bedford-Stuyvesant,Apartment,Private room,1,2,1,37,3.6109179126442243
Queens,Far Rockaway,Apartment,Private room,1,1,1,60,4.0943445622221
Manhattan,East Village,Apartment,Entire home/apt,0,1,1,100,4.605170185988092
Queens,Flushing,House,Private room,1,1,1,40,3.6888794541139363
Manhattan,Chinatown,Apartment,Private room,1,2,1,95,4.553876891600541
Brooklyn,Bedford-Stuyvesant,Apartment,Private room,1,2,1,42,3.7376696182833684
Brooklyn,Bushwick,Apartment,Entire home/apt,2,1,4,200,5.298317366548036
Brooklyn,Bedford-Stuyvesant,Apartment,Private room,1,2,1,42,3.7376696182833684
Brooklyn,Bedford-Stuyvesant,Apartment,Private room,1,2,1,42,3.7376696182833684
Brooklyn,Bedford-Stuyvesant,Apartment,Private room,1,2,1,42,3.7376696182833684
Manhattan,Greenwich Village,Apartment,Shared room,1,1,1,110,4.700480365792417
Brooklyn,Bedford-Stuyvesant,Apartment,Private room,1,2,1,42,3.7376696182833684
Brooklyn,Carroll Gardens,Apartment,Entire home/apt,1,1,2,250,5.521460917862246
Queens,Long Island City,House,Private room,1,1,1,91,4.51085950651685
Brooklyn,Bedford-Stuyvesant,Apartment,Private room,1,2,1,42,3.7376696182833684
Manhattan,West Village,Apartment,Entire home/apt,1,1,1,248,5.5134287461649825
Manhattan,Tribeca,Apartment,Entire home/apt,0,1,1,345,5.84354441703136
Manhattan,Upper West Side,Apartment,Entire home/apt,2,2,2,337,5.820082930352362
Manhattan,Theater District,Apartment,Entire home/apt,1,1,1,229,5.43372200355424
Manhattan,Upper East Side,Apartment,Entire home/apt,1,1,1,209,5.342334251964811
Manhattan,Tribeca,Apartment,Entire home/apt,1,1,1,337,5.820082930352362
Manhattan,Tribeca,Apartment,Entire home/apt,2,1.5,2,258,5.552959584921617
Manhattan,West Village,Apartment,Entire home/apt,1,1,1,262,5.568344503761097
Manhattan,Financial District,Apartment,Entire home/apt,1,1,1,137,4.919980925828125
Manhattan,Chelsea,Apartment,Entire home/apt,1,1,1,313,5.746203190540153
Manhattan,Chelsea,Apartment,Entire home/apt,1,1,1,322,5.7745515455444085
Manhattan,Hell's Kitchen,Apartment,Entire home/apt,1,1,1,271,5.602118820879701
Manhattan,Financial District,Apartment,Entire home/apt,1,1,1,192,5.2574953720277815
